lab;subid;trial_type;stimulus;trial_num;looking_time;total_trial_time;trial_error;trial_error_type;notes
babylab_nijmegen;ba01_6-9;training;train1;-2;18.02;18.02;noerror;NA;NA
babylab_nijmegen;ba01_6-9;training;train2;-1;9.05;11.05;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS1;1;17.48;18.02;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS1;2;5.51;7.51;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS2;3;16.34;18.02;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS2;4;13.9;18.02;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS3;5;13.05;18.02;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS3;6;7.44;11.7;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS4;7;2.02;4.02;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS4;8;9.13;11.99;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS5;9;3.91;5.91;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS5;10;5.34;7.95;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS6;11;3.67;6.69;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS6;12;2.76;4.76;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS7;13;3.34;5.34;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS7;14;11.27;14.77;noerror;NA;NA
babylab_nijmegen;ba01_6-9;ADS;ADS8;15;6.61;10.08;noerror;NA;NA
babylab_nijmegen;ba01_6-9;IDS;IDS8;16;3.51;5.64;noerror;NA;NA
babylab_nijmegen;ba02_6-9;training;train2;-2;13.9;16.68;noerror;NA;NA
babylab_nijmegen;ba02_6-9;training;train1;-1;18.02;18.02;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS5;1;4.09;6.52;error;experimentor error;experimenter pressed wrong button
babylab_nijmegen;ba02_6-9;IDS;IDS5;2;15.23;18.02;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS7;3;14.74;18.02;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS7;4;8.34;10.34;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS1;5;14.69;18.02;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS1;6;5.53;7.53;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS3;7;5.59;7.59;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS3;8;4.38;6.38;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS2;9;6.38;8.38;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS2;10;4.78;6.78;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS4;11;5.03;7.03;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS4;12;5.66;7.66;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS6;13;4.03;6.03;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS6;14;4.26;6.26;noerror;NA;NA
babylab_nijmegen;ba02_6-9;IDS;IDS8;15;8.07;10.07;noerror;NA;NA
babylab_nijmegen;ba02_6-9;ADS;ADS8;16;5.45;7.87;noerror;NA;NA
babylab_nijmegen;ba03_6-9;training;train1;-2;12.63;14.63;noerror;NA;NA
babylab_nijmegen;ba03_6-9;training;train2;-1;6.52;8.52;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS5;1;17.23;18.02;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS5;2;12.23;16.16;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS7;3;14.22;18.02;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS7;4;6.47;8.47;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS1;5;15.3;18.02;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS1;6;14.02;16.02;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS3;7;6.66;13.35;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS3;8;5.68;9.15;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS2;9;1.67;3.67;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS2;10;1.46;3.46;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS4;11;4.99;6.99;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS4;12;6.55;12.86;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS6;13;4.26;6.26;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS6;14;6.97;8.97;noerror;NA;NA
babylab_nijmegen;ba03_6-9;ADS;ADS8;15;3.77;5.78;noerror;NA;NA
babylab_nijmegen;ba03_6-9;IDS;IDS8;16;4.69;7.51;noerror;NA;NA
babylab_nijmegen;ba04_6-9;training;train2;-2;16.57;18.02;noerror;NA;NA
babylab_nijmegen;ba04_6-9;training;train1;-1;3.27;5.27;noerror;NA;NA
babylab_nijmegen;ba04_6-9;ADS;ADS1;NA;5.34;7.34;noerror;NA;NA
babylab_nijmegen;ba04_6-9;IDS;IDS1;NA;14.27;18.02;noerror;NA;NA
babylab_nijmegen;ba04_6-9;ADS;ADS2;NA;6.5;10.78;noerror;NA;NA
babylab_nijmegen;ba04_6-9;IDS;IDS2;NA;6.91;9.68;noerror;NA;NA
babylab_nijmegen;ba04_6-9;IDS;IDS3;NA;8.67;11.4;noerror;NA;NA
babylab_nijmegen;ba04_6-9;ADS;ADS3;NA;6.38;10.55;error;baby cries;NA
babylab_nijmegen;ba04_6-9;ADS;ADS4;NA;3.56;5.56;error;baby cries;NA
babylab_nijmegen;ba05_6-9;training;train2;-2;16.04;18.02;noerror;NA;NA
babylab_nijmegen;ba05_6-9;training;train1;-1;15.68;18.02;noerror;NA;NA
babylab_nijmegen;ba05_6-9;ADS;ADS1;1;13.58;18.02;noerror;NA;NA
babylab_nijmegen;ba05_6-9;IDS;IDS1;2;2.88;4.88;noerror;NA;NA
babylab_nijmegen;ba05_6-9;ADS;ADS2;3;2.5;5.25;noerror;NA;NA
babylab_nijmegen;ba05_6-9;IDS;IDS2;4;11.02;18.02;noerror;NA;NA
babylab_nijmegen;ba05_6-9;IDS;IDS3;5;4.95;7.67;noerror;NA;NA
babylab_nijmegen;ba05_6-9;ADS;ADS3;6;5.52;10.01;noerror;NA;NA
babylab_nijmegen;ba05_6-9;ADS;ADS4;7;3.12;7.28;noerror;NA;NA
babylab_nijmegen;ba05_6-9;IDS;IDS4;8;3.63;5.63;noerror;NA;NA
babylab_nijmegen;ba05_6-9;IDS;IDS5;9;2.85;6.33;noerror;NA;NA
babylab_nijmegen;ba05_6-9;ADS;ADS5;10;3.36;5.36;noerror;NA;NA
babylab_nijmegen;ba05_6-9;IDS;IDS6;11;1.81;3.81;noerror;NA;NA
babylab_nijmegen;ba05_6-9;ADS;ADS6;12;5.31;8.97;noerror;NA;NA
