lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
Lab_UNAM,5594,training,train1,-2,7933,13337,noerror,NA,NA
Lab_UNAM,5594,training,train2,-1,3260,18037,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS1,1,1173,15320,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS1,2,3095,18074,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS2,3,4280,18074,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS2,4,2540,17694,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS3,5,1526,7843,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS3,6,2239,18068,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS4,7,110,4822,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS4,8,2182,6120,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS5,9,386,8502,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS5,10,1908,11649,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS6,11,552,7804,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS6,12,280,5281,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS7,13,306,4487,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS7,14,883,14597,noerror,NA,NA
Lab_UNAM,5594,ADS,ADS8,15,0,6299,noerror,NA,NA
Lab_UNAM,5594,IDS,IDS8,16,1776,7329,noerror,NA,NA
Lab_UNAM,5559,training,train2,-2,6303,18074,noerror,NA,NA
Lab_UNAM,5559,training,train1,-1,12083,18068,noerror,NA,NA
Lab_UNAM,5559,ADS,ADS1,1,4193,18067,noerror,NA,NA
Lab_UNAM,5559,IDS,IDS1,2,1186,6743,noerror,NA,NA
Lab_UNAM,5559,ADS,ADS2,3,0,8190,noerror,NA,NA
Lab_UNAM,5559,IDS,IDS2,4,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,IDS,IDS3,5,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,ADS,ADS3,6,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,ADS,ADS4,7,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,IDS,IDS4,8,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,IDS,IDS5,9,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,ADS,ADS5,10,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,IDS,IDS6,11,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,ADS,ADS6,12,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,ADS,ADS7,13,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,IDS,IDS7,14,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,IDS,IDS8,15,NC,NC,error,experiment ended early,NA
Lab_UNAM,5559,ADS,ADS8,16,NC,NC,error,experiment ended early,NA
Lab_UNAM,5509,training,train1,-2,8525,15648,noerror,NA,NA
Lab_UNAM,5509,training,train2,-1,5756,16591,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS5,1,2752,6654,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS5,2,4569,14043,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS7,3,2019,8195,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS7,4,2531,9230,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS1,5,2131,11554,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS1,6,2823,6960,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS3,7,2908,7301,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS3,8,8964,18091,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS2,9,1447,1258,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS2,10,3740,8696,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS4,11,2699,7996,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS4,12,2154,9378,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS6,13,1422,6490,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS6,14,2710,5413,noerror,NA,NA
Lab_UNAM,5509,IDS,IDS8,15,1494,6173,noerror,NA,NA
Lab_UNAM,5509,ADS,ADS8,16,3957,18051,noerror,NA,NA
Lab_UNAM,5701,training,train2,-2,13708,18057,noerror,NA,NA
Lab_UNAM,5701,training,train1,-1,2449,8690,noerror,NA,NA
Lab_UNAM,5701,ADS,ADS5,1,5148,14309,noerror,NA,NA
Lab_UNAM,5701,IDS,IDS5,2,336,8985,noerror,NA,NA
Lab_UNAM,5701,IDS,IDS7,3,4614,18021,noerror,NA,NA
Lab_UNAM,5701,ADS,ADS7,4,312,18067,noerror,NA,NA
Lab_UNAM,5701,IDS,IDS1,5,1118,16424,noerror,NA,NA
Lab_UNAM,5701,ADS,ADS1,6,81,15272,noerror,NA,NA
Lab_UNAM,5701,IDS,IDS3,7,214,12051,noerror,NA,NA
Lab_UNAM,5701,ADS,ADS3,8,77,5523,noerror,NA,NA
Lab_UNAM,5701,IDS,IDS2,9,1237,15156,noerror,NA,NA
