lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
babylab-shimane,1_01,training,Train1,-2,16.04,18,noerror,,
babylab-shimane,1_01,training,Train2,-1,18,18,noerror,,
babylab-shimane,1_01,IDS,IDS1,1,15.25,18,noerror,,
babylab-shimane,1_01,ADS,ADS1,2,14.84,18,noerror,,
babylab-shimane,1_01,IDS,IDS2,3,15.16,18,noerror,,
babylab-shimane,1_01,ADS,ADS2,4,14.24,18,noerror,,
babylab-shimane,1_01,ADS,ADS3,5,15.98,18,noerror,,
babylab-shimane,1_01,IDS,IDS3,6,10.87,18,noerror,,
babylab-shimane,1_01,IDS,IDS4,7,7.45,18,noerror,,
babylab-shimane,1_01,ADS,ADS4,8,5.29,18,noerror,,
babylab-shimane,1_01,ADS,ADS5,9,15.12,18,noerror,,
babylab-shimane,1_01,IDS,IDS5,10,6.73,18,noerror,,
babylab-shimane,1_01,ADS,ADS6,11,9.76,18,noerror,,
babylab-shimane,1_01,IDS,IDS6,12,6.29,18,noerror,,
babylab-shimane,1_01,IDS,IDS7,13,7.02,18,noerror,,
babylab-shimane,1_01,ADS,ADS7,14,5.82,18,noerror,,
babylab-shimane,1_01,ADS,ADS8,15,6.54,18,noerror,,
babylab-shimane,1_01,IDS,IDS8,16,9.22,18,noerror,,
babylab-shimane,1_02,training,train1,-2,11.13,18,noerror,,
babylab-shimane,1_02,training,train2,-1,18,18,noerror,,
babylab-shimane,1_02,IDS,IDS1,1,10.66,18,noerror,,
babylab-shimane,1_02,ADS,ADS1,2,2.03,18,noerror,,
babylab-shimane,1_02,IDS,IDS2,3,1.08,18,noerror,,
babylab-shimane,1_02,ADS,ADS2,4,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,ADS,ADS3,5,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,IDS,IDS3,6,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,IDS,IDS4,7,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,ADS,ADS4,8,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,ADS,ADS5,9,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,IDS,IDS5,10,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,ADS,ADS6,11,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,IDS,IDS6,12,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,IDS,IDS7,13,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,ADS,ADS7,14,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,ADS,ADS8,15,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_02,IDS,IDS8,16,0,18,error,too fussy,crying and closing her eyses
babylab-shimane,1_03,training,Train1,-2,18,18,noerror,,
babylab-shimane,1_03,training,Train2,-1,13.68,18,noerror,,
babylab-shimane,1_03,IDS,IDS5,1,14.96,18,noerror,,
babylab-shimane,1_03,ADS,ADS5,2,12.27,18,noerror,,
babylab-shimane,1_03,ADS,ADS7,3,15.35,18,noerror,,
babylab-shimane,1_03,IDS,IDS7,4,16.43,18,noerror,,
babylab-shimane,1_03,ADS,ADS1,5,15.85,18,noerror,,
babylab-shimane,1_03,IDS,IDS1,6,11.26,18,noerror,,
babylab-shimane,1_03,ADS,ADS3,7,14.1,18,noerror,,
babylab-shimane,1_03,IDS,IDS3,8,18,18,noerror,,
babylab-shimane,1_03,ADS,ADS2,9,17.52,18,noerror,,
babylab-shimane,1_03,IDS,IDS2,10,16.13,18,noerror,,
babylab-shimane,1_03,IDS,IDS4,11,1.24,18,noerror,,
babylab-shimane,1_03,ADS,ADS4,12,1.72,18,noerror,,
babylab-shimane,1_03,IDS,IDS6,13,1.36,18,noerror,,
babylab-shimane,1_03,ADS,ADS6,14,0,18,noerror,,
babylab-shimane,1_03,IDS,IDS8,15,0.07,18,noerror,,
babylab-shimane,1_03,ADS,ADS8,16,2.04,18,noerror,,
babylab-shimane,1_04,training,Train2,-2,11.96,18,noerror,,
babylab-shimane,1_04,training,Train1,-1,5.46,18,noerror,,
babylab-shimane,1_04,ADS,ADS1,1,10.7,18,noerror,,
babylab-shimane,1_04,IDS,IDS1,2,7.77,18,noerror,,
babylab-shimane,1_04,ADS,ADS2,3,3.47,18,noerror,,
babylab-shimane,1_04,IDS,IDS2,4,6.19,18,noerror,,
